time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-11-12T18:18:17.180Z,34.9109,45.9592,19,7.3,mww,,33,0.284,1.29,us,us2000bmcg,2020-01-03T01:14:19.620Z,"29km S of Halabjah, Iraq",earthquake,4.9,1.7,0.044,50,reviewed,us,us
2018-08-21T21:31:47.600Z,10.7731,-62.9019,146.82,7.3,mww,,15,1.822,1.1,us,us1000gez7,2020-01-03T00:29:14.984Z,"24km ENE of Rio Caribe, Venezuela",earthquake,7.5,3.4,0.033,88,reviewed,us,us
2018-12-20T17:01:55.150Z,55.0999,164.6993,16.56,7.3,mww,,23,4.126,0.79,us,us2000ivfw,2019-02-23T20:21:43.040Z,"83km W of Nikol'skoye, Russia",earthquake,7.9,2.9,0.025,155,reviewed,us,us
1906-12-23T17:22:00.000Z,56.85,-153.9,,7.3,ms,,,,,ushis,ushis464,2018-06-04T20:43:44.000Z,"Kodiak Island region, Alaska",earthquake,,,,,reviewed,ushis,abe
1912-11-07T07:40:24.000Z,57.5,-155,90,7.3,mb,,,,,ushis,ushis541,2018-06-04T20:43:44.000Z,"Kodiak Island region, Alaska",earthquake,,,,,reviewed,ushis,abe
1904-08-27T21:56:00.000Z,64.66,-148.08,,7.3,ms,,,,,ushis,ushis431,2018-06-04T20:43:44.000Z,"Central Alaska",earthquake,,,,,reviewed,ushis,abe
1905-02-14T08:46:00.000Z,50.73,-178.55,,7.3,ms,,,,,ushis,ushis433,2018-06-04T20:43:44.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,ushis,abe
2019-06-15T22:55:04.130Z,-30.6441,-178.0995,46,7.3,mww,,11,1.402,0.81,us,us6000417i,2019-09-06T14:25:11.040Z,"116km NE of L'Esperance Rock, New Zealand",earthquake,9.1,1.8,0.029,113,reviewed,us,us
2019-06-24T02:53:39.830Z,-6.4078,129.1692,212,7.3,mww,,16,2.629,1.08,us,us600044zz,2019-09-11T15:19:40.040Z,"292km NW of Saumlaki, Indonesia",earthquake,5.1,1.8,0.045,48,reviewed,us,us
1954-12-16T11:07:11.000Z,39.283,-118.117,15,7.26,mw,,,,,ushis,ushis1985,2019-12-29T17:25:15.661Z,"Nevada",earthquake,,,,,reviewed,ushis,hht
2013-04-19T03:05:52.650Z,46.221,150.788,110,7.2,mww,770,10.1,,0.86,us,usb000gbf8,2017-11-14T15:12:37.853Z,"251km ENE of Kuril'sk, Russia",earthquake,,,,,reviewed,us,us
2014-04-18T14:27:24.920Z,17.397,-100.9723,24,7.2,mww,,46,2.25,1.2,us,usb000pq41,2019-06-26T06:30:39.797Z,"33km ESE of Petatlan, Mexico",earthquake,,1.5,,,reviewed,us,us
1973-02-28T06:37:49.500Z,50.486,156.584,27,7.2,ms,,,,,us,usp00000rx,2020-01-03T02:34:34.146Z,"Kuril Islands",earthquake,,,,,reviewed,us,us
1973-12-29T00:19:31.100Z,-15.117,166.896,47,7.2,ms,,,,,us,usp00004py,2020-01-03T03:10:12.183Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1974-01-10T08:51:13.300Z,-14.434,166.863,34,7.2,ms,,,,,us,usp00004vu,2020-01-03T03:11:55.088Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1974-07-02T23:26:26.600Z,-29.082,-175.954,33,7.2,ms,,,,,us,usp00006zm,2015-05-13T18:53:09.000Z,"Kermadec Islands region",earthquake,,,,,reviewed,us,us
1974-10-23T06:14:54.000Z,-8.42,154.034,48,7.2,ms,,,,,us,usp00008hm,2020-01-03T03:37:13.446Z,"D'Entrecasteaux Islands region",earthquake,,,,,reviewed,us,us
1974-11-09T12:59:49.800Z,-12.5,-77.786,6,7.2,ms,,,,,us,usp00008qy,2017-04-26T17:28:01.700Z,"near the coast of central Peru",earthquake,,,,,reviewed,us,us
1975-10-31T08:28:02.600Z,12.54,125.993,50,7.2,ms,,,,,us,usp0000dc1,2020-01-03T04:18:52.207Z,"Samar, Philippines",earthquake,,,,,reviewed,us,us
1977-07-29T11:15:45.300Z,-8.031,155.538,33,7.2,ms,,,,,us,usp0000px4,2020-01-03T05:31:37.242Z,"Solomon Islands",earthquake,,,,,reviewed,us,us
1977-10-10T11:53:53.600Z,-25.856,-175.406,33,7.2,ms,,,,,us,usp0000qzg,2016-11-10T00:48:31.003Z,"south of Tonga",earthquake,,,,,reviewed,us,us
1978-02-09T21:35:12.700Z,-30.683,-177.358,33,7.2,ms,,,,,us,usp0000swb,2016-11-10T02:39:53.946Z,"Kermadec Islands, New Zealand",earthquake,,,,,reviewed,us,us
1980-10-25T11:00:05.100Z,-21.89,169.853,33,7.2,ms,,,,,us,usp0001aez,2016-11-10T02:38:56.257Z,"southeast of the Loyalty Islands",earthquake,,,,,reviewed,us,us
1981-10-16T03:25:42.220Z,-33.134,-73.074,33,7.2,ms,,,,0.8,us,usp0001gg1,2020-01-03T07:57:32.817Z,"off the coast of Valparaiso, Chile",earthquake,,,,16,reviewed,us,us
1981-12-19T14:10:50.720Z,39.243,25.227,10,7.2,ms,,,,1.2,us,usp0001hgc,2017-04-26T17:35:13.072Z,"Aegean Sea",earthquake,,,,12,reviewed,us,us
1982-12-19T17:43:54.850Z,-24.133,-175.864,33,7.2,mw,,,,1.5,us,usp0001rj6,2016-11-10T00:55:27.159Z,"south of Tonga",earthquake,,,,,reviewed,us,nc
1983-10-22T04:21:35.010Z,-60.665,-25.451,24,7.2,mw,,,,1.3,us,usp0001z5e,2016-11-10T00:49:41.760Z,"South Sandwich Islands region",earthquake,,,,,reviewed,us,nc
1984-01-01T09:03:38.850Z,33.683,136.894,368.1,7.2,mw,,,,1.2,us,usp00020z7,2020-01-03T09:20:50.356Z,"near the south coast of western Honshu, Japan",earthquake,,0.9,,,reviewed,us,nc
1984-03-24T09:44:02.600Z,44.117,148.192,44.4,7.2,mw,,,,1.2,us,usp00022y2,2020-01-03T09:31:21.984Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
1984-10-15T10:21:07.500Z,-15.86,-173.643,128.4,7.2,mw,,,,1.2,us,usp000286c,2016-11-10T00:49:01.567Z,"Tonga",earthquake,,,,,reviewed,us,nc
1985-04-09T01:56:59.480Z,-34.131,-71.618,37.8,7.2,mw,,,,1.1,us,usp0002dm4,2020-01-03T10:22:02.787Z,"Libertador General Bernardo O'Higgins, Chile",earthquake,,,,,reviewed,us,nc
1985-05-10T15:35:50.590Z,-5.599,151.045,26.7,7.2,mw,,,,1.3,us,usp0002en1,2020-01-03T10:26:17.182Z,"New Britain region, Papua New Guinea",earthquake,,3.3,,,reviewed,us,hrv
1986-06-24T03:11:30.930Z,-4.448,143.943,102.3,7.2,mw,,,,1,us,usp0002vbr,2020-01-03T11:11:59.340Z,"New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1986-08-30T21:28:35.450Z,45.547,26.316,132.3,7.2,mw,,,,1.1,us,usp0002xpm,2020-01-03T11:19:24.999Z,"Romania",earthquake,,,,,reviewed,us,hrv
1986-10-30T01:28:54.590Z,-21.702,-176.616,188.1,7.2,mw,,,,0.9,us,usp0002zgu,2017-04-26T17:40:20.294Z,"Fiji region",earthquake,,,,,reviewed,us,hrv
1987-03-06T04:10:41.960Z,0.151,-77.821,10,7.2,mw,,,,1.2,us,usp000330w,2017-04-26T17:40:45.750Z,"Colombia-Ecuador border region",earthquake,,,,,reviewed,us,hrv
1987-08-08T15:48:56.750Z,-19.022,-69.991,69.7,7.2,mw,,,,1.1,us,usp00037c3,2020-01-03T12:03:54.262Z,"Tarapaca, Chile",earthquake,,,,,reviewed,us,hrv
1988-02-05T14:01:02.750Z,-24.753,-70.433,36.9,7.2,mw,,,,1.1,us,usp0003crv,2020-01-03T12:25:52.919Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,hrv
2000-01-08T16:47:20.580Z,-16.925,-174.248,183.4,7.2,mwc,,,,1.25,us,usp0009kx3,2017-11-07T16:16:22.048Z,"Tonga",earthquake,,,,,reviewed,us,hrv
2000-05-12T18:43:18.120Z,-23.548,-66.452,225,7.2,mwc,,,,0.86,us,usp0009suu,2017-11-07T16:21:24.397Z,"Jujuy, Argentina",earthquake,,4.6,,,reviewed,us,hrv
2001-06-03T02:41:57.160Z,-29.666,-178.633,178.1,7.2,mwc,421,,,1.01,us,usp000afyg,2017-11-07T16:53:50.866Z,"Kermadec Islands, New Zealand",earthquake,,,,,reviewed,us,hrv
2002-01-02T17:22:48.760Z,-17.6,167.856,21,7.2,mwc,427,,,0.9,us,usp000avpw,2020-01-04T01:21:19.317Z,"Vanuatu",earthquake,,,,,reviewed,us,hrv
2003-08-21T12:12:49.790Z,-45.104,167.144,28,7.2,mwc,428,17.5,,1.1,us,usp000c5h6,2018-10-17T19:45:52.668Z,"South Island of New Zealand",earthquake,,,,,reviewed,us,hrv
2004-09-05T10:07:07.820Z,33.07,136.618,14,7.2,mwc,643,28.4,,0.89,us,usp000d3ka,2017-11-08T18:02:02.459Z,"near the south coast of western Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2004-12-26T04:21:29.810Z,6.91,92.958,39.2,7.2,mwc,385,27.9,,1,us,usp000dbg6,2020-01-04T03:35:00.040Z,"Nicobar Islands, India region",earthquake,,7.6,,,reviewed,us,hrv
2006-01-02T22:13:40.490Z,-19.926,-178.178,582.9,7.2,mwc,646,18.7,,1.11,us,usp000e7f0,2017-11-08T18:37:31.891Z,"Fiji region",earthquake,,,,,reviewed,us,hrv
2007-09-02T01:05:18.150Z,-11.61,165.762,35,7.2,mwc,312,21.3,,1.31,us,usp000fm6b,2020-01-04T05:35:45.029Z,"Santa Cruz Islands",earthquake,,,,,reviewed,us,gcmt
2007-10-31T03:30:15.960Z,18.9,145.388,207,7.2,mwb,461,19.4,,1.09,us,usp000frnh,2017-11-13T17:48:51.569Z,"Pagan region, Northern Mariana Islands",earthquake,,,,,reviewed,us,us
2007-12-19T09:30:27.930Z,51.36,-179.509,34,7.2,mwc,702,15.9,,0.96,us,usp000fuse,2019-02-13T07:52:34.791Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,gcmt
2008-02-25T08:36:33.030Z,-2.486,99.972,25,7.2,mwc,505,18.4,,1.22,us,usp000fzx4,2020-01-04T06:05:28.684Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-03-20T22:32:57.930Z,35.49,81.467,10,7.2,mwc,532,25.9,,1.03,us,usp000g1w2,2020-01-04T06:09:24.866Z,"Xinjiang-Xizang border region",earthquake,,,,,reviewed,us,us
2009-02-11T17:34:50.490Z,3.886,126.387,20,7.2,mwc,432,18.6,,1.14,us,usp000gtnc,2020-01-04T06:48:53.574Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,us
1990-05-12T04:50:08.710Z,49.037,141.847,605.7,7.2,mw,,,,0.8,us,usp000496v,2020-01-03T14:07:30.879Z,"Tatar Strait, Russia",earthquake,,,,,reviewed,us,hrv
1990-05-20T02:22:01.620Z,5.121,32.145,14.9,7.2,mw,,,,1.1,us,usp00049hf,2020-01-03T14:10:19.843Z,"Sudan",earthquake,,,,,reviewed,us,nc
1990-07-27T12:37:59.550Z,-15.355,167.464,125.7,7.2,mw,,,,1,us,usp0004cm6,2020-01-03T14:29:49.253Z,"Vanuatu",earthquake,,,,,reviewed,us,hrv
1991-10-14T15:58:12.790Z,-9.094,158.442,23.4,7.2,mw,,,,1.3,us,usp0004xtq,2020-01-03T15:34:08.297Z,"Solomon Islands",earthquake,,,,,reviewed,us,hrv
1991-12-27T04:05:58.240Z,-56.032,-25.266,10,7.2,mw,,,,1.4,us,usp000510y,2016-11-10T00:56:31.088Z,"South Sandwich Islands region",earthquake,,,,,reviewed,us,hrv
1992-05-15T07:05:05.340Z,-6.075,147.572,58,7.2,mw,,,,1.1,us,usp00057d0,2020-01-03T17:38:55.618Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1992-07-11T10:44:19.760Z,-22.483,-178.413,377.2,7.2,mw,,,,1.1,us,usp0005ap1,2016-11-10T00:40:07.190Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,hrv
1992-10-18T15:11:59.110Z,7.075,-76.862,10,7.2,mwb,,,,1.3,us,usp0005fha,2020-01-03T18:03:18.514Z,"northern Colombia",earthquake,,,,,reviewed,us,us
1993-09-10T19:12:54.620Z,14.717,-92.645,34.1,7.2,mw,,,,1.3,us,usp0006030,2020-01-03T18:41:01.234Z,"offshore Chiapas, Mexico",earthquake,,,,,reviewed,us,hrv
1994-07-13T02:35:56.020Z,-16.62,167.518,33,7.2,mw,,,,1.3,us,usp0006fjg,2020-01-03T19:22:00.103Z,"Vanuatu",earthquake,,,,,reviewed,us,hrv
1995-04-21T00:34:46.090Z,12.059,125.58,20.7,7.2,mw,,,,1.2,us,usp0006vz9,2020-01-03T20:01:53.742Z,"Samar, Philippines",earthquake,,,,,reviewed,us,hrv
1995-07-03T19:50:50.620Z,-29.211,-177.589,35.3,7.2,mwb,,,,1.2,us,usp000702z,2016-11-10T00:39:26.807Z,"Kermadec Islands, New Zealand",earthquake,,,,,reviewed,us,us
1995-08-16T23:10:23.980Z,-5.771,154.347,33,7.2,mw,,,,1.2,us,usp00071xh,2020-01-03T20:24:24.931Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1995-10-21T02:38:57.120Z,16.84,-93.469,159.3,7.2,mw,,,,1.1,us,usp00075gf,2020-01-03T20:36:21.766Z,"Chiapas, Mexico",earthquake,,,,,reviewed,us,hrv
1995-11-22T04:15:11.940Z,28.826,34.799,10,7.2,mw,,,,1.3,us,usp0007788,2017-04-26T17:51:19.917Z,"Egypt",earthquake,,,,,reviewed,us,hrv
1996-02-07T21:36:46.300Z,45.324,149.892,42.6,7.2,mw,,,,1.1,us,usp0007chh,2016-11-10T00:25:38.297Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
1996-04-16T00:30:54.670Z,-24.061,-177.036,110.9,7.2,mwb,,,,1,us,usp0007g84,2016-11-10T00:31:42.917Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,us
1996-04-29T14:40:41.090Z,-6.518,154.999,44,7.2,mwc,,,,1,us,usp0007gqq,2020-01-03T21:02:04.558Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1997-01-11T20:28:26.020Z,18.219,-102.756,33,7.2,mwb,,,,1.09,us,usp0007vrx,2017-04-26T17:52:58.479Z,"Michoacan, Mexico",earthquake,,,,,reviewed,us,us
1997-10-28T06:15:17.330Z,-4.368,-76.681,112,7.2,mwc,,,,0.85,us,usp00089q2,2020-01-03T22:12:10.331Z,"northern Peru",earthquake,,,,,reviewed,us,hrv
1997-12-22T02:05:50.080Z,-5.495,147.867,179.3,7.2,mwc,,,,0.96,us,usp0008d0r,2020-01-03T22:20:30.866Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1998-03-29T19:48:16.210Z,-17.552,-179.092,537.2,7.2,mwc,,,,1.02,us,usp0008j7s,2020-01-03T22:28:57.772Z,"Fiji region",earthquake,,,,,reviewed,us,hrv
1998-08-04T18:59:20.100Z,-0.593,-80.393,33,7.2,mwc,,,,0.94,us,usp0008ssb,2020-01-03T22:42:23.607Z,"near the coast of Ecuador",earthquake,,,,,reviewed,us,hrv
1999-11-12T16:57:19.550Z,40.758,31.161,10,7.2,mwc,,,,1.11,us,usp0009hev,2017-04-26T17:56:31.582Z,"western Turkey",earthquake,,,,,reviewed,us,hrv
2010-05-09T05:59:41.620Z,3.748,96.018,38,7.2,mwc,611,20.6,,0.92,us,usp000hchk,2020-01-04T07:59:49.187Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
2010-05-27T17:14:46.570Z,-13.698,166.643,31,7.2,mwc,327,11.7,,1.08,us,usp000hd84,2020-01-04T08:01:19.592Z,"Vanuatu",earthquake,,,,,reviewed,us,gcmt
1916-02-27T20:21:14.000Z,11.542,-87.99,15,7.2,mw,,,,,iscgemsup,iscgemsup913768,2015-07-13T17:02:22.000Z,"near the coast of Nicaragua",earthquake,,,,,automatic,iscgem,iscgem
1918-07-08T10:22:08.000Z,24.599,90.853,15,7.2,mw,,,,,iscgem,iscgem913196,2020-01-02T20:54:53.083Z,"Bangladesh",earthquake,,,,,automatic,iscgem,iscgem
1923-02-02T05:07:48.000Z,53.633,160.692,35,7.2,mw,,,,,iscgem,iscgem911270,2020-01-02T20:13:51.480Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1923-06-22T06:44:40.000Z,22.845,98.711,25,7.2,mw,,,,,iscgem,iscgem911420,2020-01-02T20:17:07.931Z,"Myanmar",earthquake,,,,,automatic,iscgem,iscgem
1924-07-11T19:44:46.000Z,37.064,83.453,10,7.2,mw,,,,,iscgemsup,iscgemsup911023,2020-01-02T23:07:04.178Z,"southern Xinjiang, China",earthquake,,,,,automatic,iscgem,iscgem
1925-01-18T12:05:56.000Z,47.803,153.607,35,7.2,mw,,,,,iscgem,iscgem910330,2015-05-13T18:52:42.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1925-03-22T08:41:58.000Z,-18.7,168.574,35,7.2,mw,,,,,iscgem,iscgem910423,2020-01-02T19:58:08.075Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1925-10-13T17:40:38.000Z,10.794,-42.266,10,7.2,mw,,,,,iscgem,iscgem910710,2015-05-13T18:52:42.000Z,"northern Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1925-11-13T12:14:51.000Z,12.653,124.767,20,7.2,mw,,,,,iscgem,iscgem910734,2020-01-02T20:03:57.527Z,"Samar, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1926-02-08T15:18:02.000Z,12.299,-88.666,20,7.2,mw,,,,,iscgem,iscgem909737,2020-01-02T19:45:30.671Z,"offshore El Salvador",earthquake,,,,,automatic,iscgem,iscgem
1927-11-21T23:12:32.000Z,-44.816,-72.926,15,7.2,mw,,,,,iscgem,iscgem909648,2020-01-02T19:44:21.186Z,"Aisen, Chile",earthquake,,,,,automatic,iscgem,iscgem
1927-12-28T18:20:33.000Z,55.245,160.05,15,7.2,mw,,,,,iscgem,iscgem16960058,2019-12-23T20:29:13.639Z,"Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1928-05-27T09:50:29.000Z,39.916,142.819,35,7.2,mw,,,,,iscgem,iscgem908698,2020-01-02T19:29:18.604Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1932-01-29T13:41:16.000Z,-6.647,154.255,15,7.2,mw,,,,,iscgem,iscgem905994,2020-01-02T18:43:00.341Z,"Bougainville region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1932-12-04T08:11:17.000Z,2.451,121.005,15,7.2,mw,,,,,iscgem,iscgem906486,2015-05-13T18:52:43.000Z,"Celebes Sea",earthquake,,,,,automatic,iscgem,iscgem
1933-02-23T08:09:19.000Z,-20.5,-70.157,35,7.2,mw,,,,,iscgem,iscgem905405,2020-01-02T18:34:48.111Z,"Tarapaca, Chile",earthquake,,,,,automatic,iscgem,iscgem
1933-06-18T21:37:36.000Z,38.083,142.484,30,7.2,mw,,,,,iscgem,iscgem905646,2020-01-02T18:37:17.165Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1934-03-05T11:46:22.000Z,-40.497,175.171,35,7.2,mw,,,,,iscgem,iscgem904826,2020-01-02T18:22:41.722Z,"North Island of New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1936-09-19T01:01:47.000Z,3.685,97.535,20,7.2,mw,,,,,iscgem,iscgem903844,2019-12-29T22:03:30.824Z,"northern Sumatra, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1938-09-07T04:03:20.000Z,23.802,121.526,15,7.2,mw,,,,,iscgem,iscgem902664,2019-12-29T21:36:54.858Z,"Taiwan",earthquake,,,,,automatic,iscgem,iscgem
1943-05-03T01:59:14.000Z,13.001,124.312,15,7.2,mw,,,,,iscgemsup,iscgemsup899838,2020-01-02T23:00:13.282Z,"Catanduanes, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1943-06-13T05:11:42.000Z,40.982,143.315,35,7.2,mw,,,,,iscgem,iscgem899875,2019-12-29T20:55:42.677Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1943-10-23T17:23:21.000Z,26.637,93.852,15,7.2,mw,,,,,iscgem,iscgem900054,2019-12-29T20:57:37.673Z,"Assam, India",earthquake,,,,,automatic,iscgem,iscgem
1954-02-01T01:06:56.000Z,24.057,143.467,15,7.2,mw,,,,,iscgem,iscgem890294,2015-05-13T18:52:48.000Z,"Volcano Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1954-04-29T11:34:39.000Z,29.112,-113.024,10,7.2,mw,,,,,iscgem,iscgem890579,2019-12-29T17:10:31.187Z,"Baja California, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1955-03-18T00:06:52.000Z,54.252,160.884,59.2,7.2,mw,,,,,iscgem,iscgem889331,2019-12-28T23:00:49.436Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1955-05-30T12:31:44.000Z,24.319,142.412,558.9,7.2,mw,,,,,iscgem,iscgem889583,2015-05-13T18:52:49.000Z,"Volcano Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1957-03-16T02:34:18.000Z,51.419,-178.87,25,7.2,mw,,,,,iscgem,iscgem886172,2019-05-09T21:52:13.173Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1960-11-24T06:52:47.000Z,-24.678,-176.248,30,7.2,mw,,,,,iscgem,iscgem880846,2015-05-13T18:52:55.000Z,"south of the Fiji Islands",earthquake,,,,,automatic,iscgem,iscgem
1961-01-16T07:20:13.000Z,36.121,141.758,30,7.2,mw,,,,,iscgem,iscgem875966,2019-12-28T18:41:44.503Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1961-08-31T01:48:39.000Z,-10.688,-70.925,597.5,7.2,mw,,,,,iscgem,iscgem877295,2015-05-13T18:52:55.000Z,"Peru-Brazil border region",earthquake,,,,,automatic,iscgem,iscgem
1962-12-08T21:27:21.000Z,-25.802,-63.21,588.7,7.2,mw,,,,,iscgem,iscgem875774,2015-05-13T18:52:56.000Z,"Santiago Del Estero, Argentina",earthquake,,,,,automatic,iscgem,iscgem
1963-09-17T19:20:14.000Z,-10.466,165.36,45,7.2,mw,,,,,iscgem,iscgem17294275,2019-12-23T20:45:37.205Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
1965-08-11T03:40:58.000Z,-15.449,166.98,25,7.2,mw,,,,,iscgem,iscgem854451,2019-12-28T17:05:08.631Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1967-10-09T17:21:49.000Z,-21.182,-179.186,636.8,7.2,mw,,,,,iscgem,iscgem830163,2015-05-13T18:53:01.000Z,"Fiji region",earthquake,,,,,automatic,iscgem,iscgem
1967-12-25T01:23:32.000Z,-5.208,153.742,35,7.2,mw,,,,,iscgem,iscgem828730,2019-12-27T23:51:14.121Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1968-02-19T22:45:45.000Z,39.368,24.957,15,7.2,mw,,,,,iscgem,iscgem826342,2019-12-27T23:46:50.355Z,"Aegean Sea",earthquake,,,,,automatic,iscgem,iscgem
1968-05-23T17:24:18.000Z,-41.659,172.02,20,7.2,mw,,,,,iscgem,iscgem822588,2018-02-14T22:37:30.340Z,"South Island of New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1970-06-15T11:14:51.000Z,-54.476,-64.499,10,7.2,mw,,,,,iscgem,iscgem794605,2019-12-27T22:34:22.164Z,"Tierra del Fuego, Argentina region",earthquake,,,,,automatic,iscgem,iscgem
1972-02-29T09:23:01.000Z,33.453,140.929,59.8,7.2,mw,,,,,iscgem,iscgem776553,2019-12-23T21:24:28.245Z,"Izu Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem
2005-06-15T02:50:54.190Z,41.292,-125.953,16,7.2,mwc,420,31.4,,1.2,us,usp000dt25,2017-11-08T18:28:43.423Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,hrv
2011-01-18T20:23:23.480Z,28.777,63.951,68,7.2,mww,372,25.3,,1.3,us,usp000htb4,2020-01-04T08:31:41.341Z,"southwestern Pakistan",earthquake,,,,,reviewed,us,us
2011-01-02T20:20:17.780Z,-38.355,-73.326,24,7.2,mww,397,30.1,,1.1,us,usp000hsfq,2020-01-04T08:29:56.254Z,"Araucania, Chile",earthquake,,,,,reviewed,us,us
2012-01-10T18:36:59.080Z,2.433,93.21,19,7.2,mww,443,17,,1.09,us,usp000jdar,2018-10-17T20:35:39.007Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,us
2004-11-15T09:06:56.560Z,4.695,-77.508,15,7.2,mwb,708,50.2,,0.9,us,usp000d8gx,2017-11-08T18:07:45.467Z,"near the west coast of Colombia",earthquake,,,,,reviewed,us,us
2005-07-24T15:42:06.210Z,7.92,92.19,16,7.2,mwc,636,26.4,,0.93,us,usp000dvtc,2017-11-08T18:29:32.337Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2011-08-20T16:55:02.810Z,-18.365,168.143,32,7.2,mww,280,18.4,,1.26,us,usp000j6r4,2020-01-04T09:18:25.043Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2007-08-01T17:08:51.400Z,-15.595,167.68,120,7.2,mwb,494,20.4,,1.14,us,usp000fhm9,2020-01-04T05:29:59.377Z,"Vanuatu",earthquake,,,,,reviewed,us,us
1970-01-10T12:07:07.000Z,6.785,126.682,40,7.2,mw,,,,,iscgem,iscgem799944,2019-12-27T22:51:29.027Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1991-11-19T22:28:51.090Z,4.554,-77.442,21.3,7.2,mw,,,,1.2,us,usp0004zbt,2017-04-26T17:46:10.996Z,"near the west coast of Colombia",earthquake,,,,,reviewed,us,hrv
